file_name,original_size,lzma,bz2,zlib,x264
client_storage/R2017_10_06/M171006_140344.avi,835072,578004,610181,679704,32669
client_storage/R2017_10_06/M171006_140347.avi,811520,593332,616622,664555,31703
client_storage/R2017_10_06/M171006_140355.avi,833536,472472,496219,644639,15610
client_storage/R2017_10_06/M171006_140422.avi,801792,452004,474363,615448,14400
client_storage/R2017_10_06/M171006_140429.avi,797696,485032,506969,624188,15706
client_storage/R2017_10_06/M171006_140436.avi,838656,494636,521698,647555,14053
client_storage/R2017_10_06/M171006_140452.avi,836096,436924,457644,637537,12659
client_storage/R2017_10_06/M171006_140453.avi,817664,506044,527663,643603,17913
client_storage/R2017_10_06/M171006_140506.avi,833024,454188,476629,636922,14796
client_storage/R2017_10_06/M171006_140509.avi,829952,486740,511289,644404,16145
client_storage/R2017_10_06/M171006_140512.avi,826880,519856,541923,649813,17169
client_storage/R2017_10_06/M171006_140518.avi,774656,435576,449767,603476,12460
client_storage/R2017_10_06/M171006_140522.avi,792576,481908,506665,618470,13721
client_storage/R2017_10_06/M171006_140526.avi,825344,518144,544716,648064,22027
client_storage/R2017_10_06/M171006_140535.avi,825856,560456,587644,661487,26910
client_storage/R2017_10_06/M171006_140540.avi,840704,622588,650288,693622,36042
client_storage/R2017_10_06/M171006_140544.avi,797696,559756,580854,646546,26676
client_storage/R2017_10_06/M171006_140609.avi,828928,493040,518023,644239,18925
client_storage/R2017_10_06/M171006_140614.avi,834048,461616,481967,637265,14859
client_storage/R2017_10_06/M171006_140626.avi,836096,471200,494626,642781,13983
client_storage/R2017_10_06/M171006_140629.avi,832000,481996,508306,636082,14440
client_storage/R2017_10_06/M171006_140632.avi,831488,471568,494696,637428,15147
client_storage/R2017_10_06/M171006_140647.avi,828928,522392,548975,649405,17304
client_storage/R2017_10_06/M171006_140652.avi,849920,561144,588644,678422,20382
client_storage/R2017_10_06/M171006_140703.avi,829440,507884,533320,651111,20040
client_storage/R2017_10_06/M171006_140705.avi,827392,595608,616048,675751,30373
client_storage/R2017_10_06/M171006_140717.avi,833024,499200,525546,646011,15322
client_storage/R2017_10_06/M171006_140730.avi,839680,450328,472724,643790,13242
client_storage/R2017_10_06/M171006_140745.avi,821248,514460,540921,647649,15914
client_storage/R2017_10_06/M171006_140817.avi,868352,534884,565384,679616,16805
client_storage/R2017_10_06/M171006_140828.avi,839680,537668,565046,670994,17634
client_storage/R2017_10_06/M171006_140854.avi,808960,468552,488883,626377,14269
client_storage/R2017_10_06/M171006_140904.avi,807936,476420,497654,636565,16749
client_storage/R2017_10_06/M171006_140910.avi,828416,529320,554041,649712,14312
client_storage/R2017_10_06/M171006_140922.avi,838656,485904,510753,655266,15434
client_storage/R2017_10_06/M171006_140925.avi,835584,523356,545688,662702,18109
client_storage/R2017_10_06/M171006_140930.avi,841728,504552,527718,665656,16474
client_storage/R2017_10_06/M171006_140932.avi,826368,518124,541639,655311,17869
client_storage/R2017_10_06/M171006_140935.avi,813056,480996,506567,629620,14859
client_storage/R2017_10_06/M171006_140939.avi,839168,473744,500178,652044,15396
client_storage/R2017_10_06/M171006_140942.avi,832512,567612,588634,669856,20479
client_storage/R2017_10_06/M171006_141003.avi,804352,577604,600907,657456,27975
client_storage/R2017_10_06/M171006_141009.avi,811520,548608,571829,648130,23829
client_storage/R2017_10_06/M171006_141025.avi,834560,520176,547585,660434,19991
client_storage/R2017_10_06/M171006_141042.avi,834048,505396,527015,654399,15691
client_storage/R2017_10_06/M171006_141048.avi,842752,497348,519476,661182,14219
client_storage/R2017_10_06/M171006_141050.avi,837120,543816,566077,670184,18457
client_storage/R2017_10_06/M171006_141053.avi,841216,501764,526395,662213,15753
client_storage/R2017_10_06/M171006_141055.avi,830976,534944,558335,663529,18764
client_storage/R2017_10_06/M171006_141106.avi,850432,518040,547711,661312,15972
client_storage/R2017_10_06/M171006_141107.avi,861696,553224,581972,680967,17436
client_storage/R2017_10_06/M171006_141112.avi,841216,479032,501358,653399,13962
client_storage/R2017_10_06/M171006_141116.avi,842752,479760,503099,660948,14570
client_storage/R2017_10_06/M171006_141141.avi,910336,533068,564367,712618,14699
client_storage/R2017_10_06/M171006_141158.avi,868352,542120,570131,690176,16155
client_storage/R2017_10_06/M171006_141207.avi,863744,521744,547421,684755,17429
client_storage/R2017_10_06/M171006_141209.avi,847360,545676,572245,684760,20869
client_storage/R2017_10_06/M171006_141211.avi,847872,573236,593695,689184,23531
client_storage/R2017_10_06/M171006_141224.avi,849408,548892,577227,676855,16201
client_storage/R2017_10_06/M171006_141225.avi,849920,587952,611796,690420,21932
client_storage/R2017_10_06/M171006_141237.avi,847872,543240,572371,673490,15836
client_storage/R2017_10_06/M171006_141301.avi,856576,555980,581177,685900,19091
client_storage/R2017_10_06/M171006_141311.avi,881664,568428,599339,703744,18118
client_storage/R2017_10_06/M171006_141330.avi,868864,579068,604464,703708,17292
client_storage/R2017_10_06/M171006_141333.avi,907776,580456,610499,723967,15111
client_storage/R2017_10_06/M171006_141335.avi,909312,617788,646840,741318,18036
client_storage/R2017_10_06/M171006_141337.avi,887808,617668,642108,726556,19556
client_storage/R2017_10_06/M171006_141339.avi,886272,608888,635323,721867,18571
client_storage/R2017_10_06/M171006_141341.avi,883200,607500,630686,717396,20547
client_storage/R2017_10_06/M171006_141345.avi,885760,570832,604437,702784,16327
client_storage/R2017_10_06/M171006_141347.avi,881664,615464,641741,719385,21960
client_storage/R2017_10_06/M171006_141356.avi,890368,599636,628725,721838,20248
client_storage/R2017_10_06/M171006_141358.avi,881664,625760,648927,721073,22329
client_storage/R2017_10_06/M171006_141401.avi,864768,544908,578290,688922,14577
client_storage/R2017_10_06/M171006_141404.avi,890368,576092,608510,715532,17322
client_storage/R2017_10_06/M171006_141406.avi,883200,607020,635197,716759,20714
client_storage/R2017_10_06/M171006_141408.avi,903168,669428,700496,749869,33433
client_storage/R2017_10_06/M171006_141411.avi,877056,539868,566808,694463,15768
client_storage/R2017_10_06/M171006_141432.avi,878080,538376,568174,698862,15853
client_storage/R2017_10_06/M171006_141453.avi,892416,584088,614494,720825,16201
client_storage/R2017_10_06/M171006_141455.avi,889856,619536,646912,727746,18967
client_storage/R2017_10_06/M171006_141505.avi,884736,590044,617688,725703,16128
client_storage/R2017_10_06/M171006_141514.avi,887296,549028,582168,701155,14497
client_storage/R2017_10_06/M171006_141521.avi,902656,612776,643674,734243,19484
client_storage/R2017_10_06/M171006_141525.avi,906240,572028,603885,726557,15846
client_storage/R2017_10_06/M171006_141530.avi,897536,565032,602949,717473,15858
client_storage/R2017_10_06/M171006_141546.avi,889344,531168,561623,712771,15476
client_storage/R2017_10_06/M171006_141551.avi,887296,484704,510817,696371,11752
client_storage/R2017_10_06/M171006_141558.avi,882176,544692,575003,701829,16835
client_storage/R2017_10_06/M171006_141617.avi,887296,575172,605624,721311,19003
client_storage/R2017_10_06/M171006_141619.avi,881152,605860,630396,720961,21888
client_storage/R2017_10_06/M171006_141621.avi,879616,582680,613825,711236,21315
client_storage/R2017_10_06/M171006_141649.avi,880128,563672,591499,708287,19149
client_storage/R2017_10_06/M171006_141655.avi,878592,555520,582484,706030,15377
client_storage/R2017_10_06/M171006_141658.avi,889856,584012,611380,719675,19170
client_storage/R2017_10_06/M171006_141701.avi,880640,531540,561395,696921,14785
client_storage/R2017_10_06/M171006_141715.avi,862208,547216,576280,682267,14697
client_storage/R2017_10_06/M171006_141735.avi,873472,586572,617639,713507,21755
client_storage/R2017_10_06/M171006_141800.avi,876544,569324,602720,709158,24047
client_storage/R2017_10_06/M171006_141805.avi,880128,522768,555126,693175,13900
client_storage/R2017_10_06/M171006_141806.avi,869376,573032,598519,698198,19163
client_storage/R2017_10_06/M171006_141814.avi,906752,670256,702909,757934,35459
client_storage/R2017_10_06/M171006_141823.avi,873472,518548,548633,683858,15053
client_storage/R2017_10_06/M171006_141827.avi,882688,640464,670533,730524,31146
client_storage/R2017_10_06/M171006_141831.avi,874496,544632,575577,691338,16264
client_storage/R2017_10_06/M171006_141837.avi,878080,537912,566443,697478,18135
client_storage/R2017_10_06/M171006_141843.avi,867328,632440,655039,714679,23131
client_storage/R2017_10_06/M171006_141855.avi,869888,555764,581190,690469,15509
client_storage/R2017_10_06/M171006_141913.avi,879104,551248,581104,702505,17203
client_storage/R2017_10_06/M171006_141923.avi,879616,567640,594658,708106,18158
client_storage/R2017_10_06/M171006_141932.avi,857600,498988,529614,666271,14105
client_storage/R2017_10_06/M171006_141940.avi,880640,513512,544217,689829,13947
client_storage/R2017_10_06/M171006_141946.avi,878080,510064,538600,691714,14871
client_storage/R2017_10_06/M171006_141948.avi,879104,543028,574321,700168,16435
client_storage/R2017_10_06/M171006_141950.avi,878080,560704,587042,704038,17836
client_storage/R2017_10_06/M171006_141953.avi,875008,503952,531294,688516,16975
client_storage/R2017_10_06/M171006_141954.avi,867328,558432,582902,697828,22576
client_storage/R2017_10_06/M171006_141956.avi,867840,549692,575502,698319,18368
client_storage/R2017_10_06/M171006_142000.avi,868352,614760,642345,712312,26357
client_storage/R2017_10_06/M171006_142010.avi,880640,551348,579672,708376,19514
client_storage/R2017_10_06/M171006_142012.avi,877056,540808,566391,699334,14725
client_storage/R2017_10_06/M171006_142014.avi,897536,684576,710784,754244,41392
client_storage/R2017_10_06/M171006_142022.avi,880128,563752,592347,714691,18691
client_storage/R2017_10_06/M171006_142038.avi,882688,543796,569329,706521,16020
client_storage/R2017_10_06/M171006_142048.avi,880640,524636,553382,695636,13479
client_storage/R2017_10_06/M171006_142104.avi,842752,500092,524441,676927,14578
client_storage/R2017_10_06/M171006_142114.avi,878592,547276,572638,696028,16424
client_storage/R2017_10_06/M171006_142120.avi,883200,483288,509283,692308,12269
client_storage/R2017_10_06/M171006_142122.avi,876544,551316,578677,701272,17910
client_storage/R2017_10_06/M171006_142124.avi,878080,551152,575229,702667,16313
client_storage/R2017_10_06/M171006_142130.avi,848384,547428,571412,683582,14706
client_storage/R2017_10_06/M171006_142144.avi,806400,574824,602093,660435,26722
client_storage/R2017_10_06/M171006_142159.avi,811008,481416,504206,631663,16028
client_storage/R2017_10_06/M171006_142220.avi,830976,623976,648969,683578,35274
client_storage/R2017_10_06/M171006_142237.avi,804352,460972,482012,625927,14607
client_storage/R2017_10_06/M171006_142248.avi,856064,538492,562299,677207,16956
client_storage/R2017_10_06/M171006_142250.avi,850432,543544,567400,672228,19475
client_storage/R2017_10_06/M171006_142256.avi,848384,518860,544671,664211,16315
client_storage/R2017_10_06/M171006_142303.avi,873472,523152,551524,687411,16574
client_storage/R2017_10_06/M171006_142312.avi,838656,476760,499665,651195,15306
client_storage/R2017_10_06/M171006_142326.avi,841216,490680,513664,658752,13867
client_storage/R2017_10_06/M171006_142337.avi,842240,476516,501212,657857,13943
client_storage/R2017_10_06/M171006_142349.avi,865280,590136,613007,703889,24010
client_storage/R2017_10_06/M171006_142355.avi,865792,634096,667633,717451,36666
client_storage/R2017_10_06/M171006_142358.avi,841728,562432,588568,671774,16838
client_storage/R2017_10_06/M171006_142400.avi,823808,560256,583395,663229,19453
client_storage/R2017_10_06/M171006_142405.avi,809984,469472,490649,631750,14229
client_storage/R2017_10_06/M171006_142407.avi,813568,475420,497028,633847,14380
client_storage/R2017_10_06/M171006_142411.avi,825856,497900,527162,646652,13955
client_storage/R2017_10_06/M171006_142413.avi,835584,540300,565111,665090,19259
client_storage/R2017_10_06/M171006_142418.avi,834048,517732,547996,659329,19399
client_storage/R2017_10_06/M171006_142422.avi,819200,491668,520428,641492,13175
client_storage/R2017_10_06/M171006_142426.avi,843776,485788,510719,660916,14063
client_storage/R2017_10_06/M171006_142429.avi,838656,477036,501964,657802,13650
client_storage/R2017_10_06/M171006_142430.avi,835072,508852,528391,661143,15611
client_storage/R2017_10_06/M171006_142435.avi,836608,478688,503183,653720,13527
client_storage/R2017_10_06/M171006_142438.avi,814080,540784,567548,653572,22074
client_storage/R2017_10_06/M171006_142454.avi,841728,498084,523522,661703,13794
client_storage/R2017_10_06/M171006_142516.avi,856064,511992,537924,674993,14884
client_storage/R2017_10_06/M171006_142527.avi,849408,534696,559994,681044,16612
client_storage/R2017_10_06/M171006_142532.avi,840704,488984,511776,663145,14623
client_storage/R2017_10_06/M171006_142538.avi,841728,546196,573764,677973,21832
client_storage/R2017_10_06/M171006_142549.avi,879104,671196,697480,737090,37212
client_storage/R2017_10_06/M171006_142557.avi,840192,535280,557978,668538,16710
client_storage/R2017_10_06/M171006_142601.avi,840704,492876,518964,654151,13157
client_storage/R2017_10_06/M171006_142620.avi,847360,493012,519738,668478,15875
client_storage/R2017_10_06/M171006_142634.avi,840704,510132,534106,666872,16057
client_storage/R2017_10_06/M171006_142637.avi,850432,523444,553103,669612,14010
client_storage/R2017_10_06/M171006_142645.avi,808448,450788,473030,634419,13355
client_storage/R2017_10_06/M171006_142649.avi,839168,508440,528928,663818,14355
client_storage/R2017_10_06/M171006_142657.avi,807424,505056,529723,641066,19583
client_storage/R2017_10_06/M171006_142701.avi,809472,433176,454599,628658,12566
client_storage/R2017_10_06/M171006_142710.avi,842240,494668,525115,650381,12762
client_storage/R2017_10_06/M171006_142728.avi,863232,522188,555581,672886,18431
client_storage/R2017_10_06/M171006_142743.avi,840192,468768,487724,652153,11873
client_storage/R2017_10_06/M171006_142748.avi,845312,483380,508186,661934,14371
client_storage/R2017_10_06/M171006_142752.avi,846848,495856,523369,670706,15275
client_storage/R2017_10_06/M171006_142759.avi,873472,547580,572508,696464,21911
client_storage/R2017_10_06/M171006_142806.avi,842752,492868,520428,667148,13614
client_storage/R2017_10_06/M171006_142814.avi,851456,500684,526228,676759,16124
client_storage/R2017_10_06/M171006_142902.avi,849408,466960,489419,668008,11826
client_storage/R2017_10_06/M171006_142912.avi,856576,546544,569259,684456,18380
client_storage/R2017_10_06/M171006_142915.avi,843776,503516,528600,675263,16547
client_storage/R2017_10_06/M171006_142917.avi,857600,502552,524617,678349,16495
client_storage/R2017_10_06/M171006_142935.avi,835072,540432,568236,671870,21881
client_storage/R2017_10_06/M171006_142936.avi,829952,580056,598717,679525,26367
client_storage/R2017_10_06/M171006_142938.avi,840192,514492,533943,671275,16499
client_storage/R2017_10_06/M171006_142947.avi,847872,525960,552062,671832,21353
client_storage/R2017_10_06/M171006_143004.avi,842752,494836,517089,661693,13052
client_storage/R2017_10_06/M171006_143006.avi,848896,601684,623647,691700,28502
client_storage/R2017_10_06/M171006_143013.avi,840192,484824,508288,657284,14059
client_storage/R2017_10_06/M171006_143020.avi,858624,525812,551238,682299,17043
client_storage/R2017_10_06/M171006_143026.avi,872448,498688,526465,678182,14489
client_storage/R2017_10_06/M171006_143036.avi,879616,494356,525950,681369,17512
client_storage/R2017_10_06/M171006_143038.avi,871936,535296,558675,692151,21014
client_storage/R2017_10_06/M171006_143041.avi,873984,479420,503913,677039,14671
client_storage/R2017_10_06/M171006_143048.avi,872448,474556,499884,677946,13984
client_storage/R2017_10_06/M171006_143052.avi,873984,482080,507585,675309,13255
client_storage/R2017_10_06/M171006_143059.avi,857600,563464,596453,687946,27632
client_storage/R2017_10_06/M171006_143103.avi,873472,538264,561977,691084,17917
client_storage/R2017_10_06/M171006_143108.avi,842752,584392,611788,687050,25797
client_storage/R2017_10_06/M171006_143114.avi,865280,555220,580870,694012,21801
client_storage/R2017_10_06/M171006_143116.avi,866816,539732,563624,689444,18317
client_storage/R2017_10_06/M171006_143122.avi,865792,497720,521192,676598,14187
client_storage/R2017_10_06/M171006_143123.avi,848896,528692,549684,677866,16475
client_storage/R2017_10_06/M171006_143127.avi,862720,492064,517148,677199,13590
client_storage/R2017_10_06/M171006_143130.avi,873472,515872,539554,682942,15407
client_storage/R2017_10_06/M171006_143159.avi,845312,501536,524648,674269,15730
client_storage/R2017_10_06/M171006_143208.avi,842752,490088,513140,667235,14057
client_storage/R2017_10_06/M171006_143217.avi,844800,562404,587154,680853,18436
client_storage/R2017_10_06/M171006_143220.avi,845824,522420,546070,668366,15999
client_storage/R2017_10_06/M171006_143224.avi,852992,595596,624317,702611,27037
client_storage/R2017_10_06/M171006_143229.avi,852480,504696,528704,675362,15047
client_storage/R2017_10_06/M171006_143241.avi,871936,529824,555064,691020,17179
client_storage/R2017_10_06/M171006_143243.avi,860672,519244,542277,681356,16934
client_storage/R2017_10_06/M171006_143247.avi,850944,528648,557789,679257,16447
client_storage/R2017_10_06/M171006_143248.avi,863232,548372,571805,688906,18496
client_storage/R2017_10_06/M171006_143256.avi,864768,488196,507198,675307,14402
client_storage/R2017_10_06/M171006_143300.avi,870912,596556,629406,707165,33160
client_storage/R2017_10_06/M171006_143312.avi,891392,600600,633987,720671,31262
client_storage/R2017_10_06/M171006_143319.avi,881664,532692,557612,692950,13970
client_storage/R2017_10_06/M171006_143323.avi,878080,508112,532490,687701,14212
client_storage/R2017_10_06/M171006_143330.avi,878080,520224,546862,695459,17058
client_storage/R2017_10_06/M171006_143336.avi,880128,506340,530188,690539,15555
client_storage/R2017_10_06/M171006_143417.avi,856064,506048,530744,681183,15039
client_storage/R2017_10_06/M171006_143507.avi,875520,509360,537981,693379,16969
client_storage/R2017_10_06/M171006_143512.avi,883712,520460,544546,705236,16916
client_storage/R2017_10_06/M171006_143521.avi,877568,509696,535966,695073,16194
client_storage/R2017_10_06/M171006_143542.avi,883200,492656,515318,697672,12713
client_storage/R2017_10_06/M171006_143603.avi,894464,522944,549346,715135,17898
client_storage/R2017_10_06/M171006_143611.avi,882688,495472,518705,699485,14073
client_storage/R2017_10_06/M171006_143622.avi,894976,520220,546497,710426,14901
client_storage/R2017_10_06/M171006_143629.avi,891392,573924,602685,722801,20656
client_storage/R2017_10_06/M171006_143634.avi,894976,618728,646818,735787,24545
client_storage/R2017_10_06/M171006_143638.avi,897024,632968,658109,741774,27745
client_storage/R2017_10_06/M171006_143640.avi,897024,651136,673173,745877,30610
client_storage/R2017_10_06/M171006_143648.avi,880640,550472,576256,711090,13867
client_storage/R2017_10_06/M171006_143653.avi,883712,624400,660168,728489,32700
client_storage/R2017_10_06/M171006_143655.avi,890368,580952,607645,725152,24077
client_storage/R2017_10_06/M171006_143717.avi,872960,581856,611074,716761,22351
client_storage/R2017_10_06/M171006_143744.avi,888320,556720,583930,718134,17310
client_storage/R2017_10_06/M171006_143749.avi,900096,550924,584099,722879,15139
client_storage/R2017_10_06/M171006_143753.avi,885248,514736,539139,709103,13894
client_storage/R2017_10_06/M171006_143759.avi,889856,522080,547502,712118,14068
client_storage/R2017_10_06/M171006_143811.avi,885248,548208,577601,715027,20061
client_storage/R2017_10_06/M171006_143813.avi,892416,546460,571658,717050,14085
client_storage/R2017_10_06/M171006_143815.avi,894464,587848,608497,730745,20245
client_storage/R2017_10_06/M171006_143817.avi,891904,594476,613861,733066,21142
client_storage/R2017_10_06/M171006_143845.avi,911360,574596,598325,738128,18629
client_storage/R2017_10_06/M171006_143904.avi,897536,528156,560649,717783,14983
client_storage/R2017_10_06/M171006_143914.avi,916480,537956,571479,735627,14179
client_storage/R2017_10_06/M171006_143922.avi,904704,544884,569473,727384,15391
client_storage/R2017_10_06/M171006_143924.avi,902144,559808,588186,727551,14632
client_storage/R2017_10_06/M171006_143927.avi,892928,533468,557448,715899,16332
client_storage/R2017_10_06/M171006_143932.avi,907776,550952,582126,726186,16076
client_storage/R2017_10_06/M171006_143939.avi,897024,543444,572988,716772,14074
client_storage/R2017_10_06/M171006_143940.avi,904704,598304,620063,739512,20920
client_storage/R2017_10_06/M171006_143943.avi,899072,552700,580162,730913,18228
client_storage/R2017_10_06/M171006_143946.avi,921088,563208,589461,741015,16308
client_storage/R2017_10_06/M171006_143951.avi,919040,554252,586340,740007,17410
client_storage/R2017_10_06/M171006_143957.avi,921600,525916,554042,733080,15343
client_storage/R2017_10_06/M171006_144017.avi,926208,594120,619590,756133,18780
client_storage/R2017_10_06/M171006_144026.avi,900096,625496,646736,742419,24972
client_storage/R2017_10_06/M171006_144035.avi,889344,603772,634792,729355,26713
client_storage/R2017_10_06/M171006_144041.avi,907264,564568,593241,726801,15040
client_storage/R2017_10_06/M171006_144047.avi,902656,611232,639683,739211,19717
client_storage/R2017_10_06/M171006_144049.avi,912896,553044,584713,731493,14154
client_storage/R2017_10_06/M171006_144051.avi,897024,602908,624637,738638,23542
client_storage/R2017_10_06/M171006_144053.avi,890880,588636,608267,728640,20185
client_storage/R2017_10_06/M171006_144055.avi,889856,629996,653016,740711,30450
client_storage/R2017_10_06/M171006_144102.avi,901120,553060,583854,720745,13591
client_storage/R2017_10_06/M171006_144108.avi,919552,578076,606612,746765,16335
client_storage/R2017_10_06/M171006_144109.avi,904704,641556,668490,751172,27959
client_storage/R2017_10_06/M171006_144112.avi,884736,604136,628481,724464,21666
client_storage/R2017_10_06/M171006_144115.avi,889344,556604,581539,711380,16090
client_storage/R2017_10_06/M171006_144116.avi,861184,642192,665683,719128,36307
client_storage/R2017_10_06/M171006_144133.avi,900096,523144,555727,707246,13736
client_storage/R2017_10_06/M171006_144144.avi,909312,566256,597592,727021,17783
client_storage/R2017_10_06/M171006_144148.avi,900608,528460,551957,716702,14286
client_storage/R2017_10_06/M171006_144200.avi,873984,638020,668295,722748,31948
client_storage/R2017_10_06/M171006_144213.avi,906240,525196,554492,714163,16576
client_storage/R2017_10_06/M171006_144228.avi,886272,522252,545757,710430,12870
client_storage/R2017_10_06/M171006_144231.avi,869888,611476,643353,720831,29392
client_storage/R2017_10_06/M171006_144235.avi,882176,598432,623271,718952,21266
client_storage/R2017_10_06/M171006_144237.avi,880640,604920,627378,721943,21059
client_storage/R2017_10_06/M171006_144321.avi,861696,493288,522638,674502,13155
client_storage/R2017_10_06/M171006_144325.avi,886272,480904,502687,699411,13250
client_storage/R2017_10_06/M171006_144330.avi,896512,511852,537559,708954,15917
client_storage/R2017_10_06/M171006_144333.avi,890880,537144,562508,709559,16727
client_storage/R2017_10_06/M171006_144343.avi,876544,542192,568529,702444,15957
client_storage/R2017_10_06/M171006_144348.avi,868864,522716,552003,688677,15356
client_storage/R2017_10_06/M171006_144356.avi,883200,525948,552373,710073,15976
client_storage/R2017_10_06/M171006_144403.avi,878080,492664,516770,693074,13815
client_storage/R2017_10_06/M171006_144405.avi,880128,512300,537295,697228,13955
client_storage/R2017_10_06/M171006_144409.avi,884736,546472,569105,709678,17903
client_storage/R2017_10_06/M171006_144414.avi,842240,608636,635844,694848,32716
client_storage/R2017_10_06/M171006_144421.avi,842240,488108,509777,661743,14815
client_storage/R2017_10_06/M171006_144427.avi,864768,569008,593259,695352,20949
client_storage/R2017_10_06/M171006_144431.avi,846336,473220,494024,661743,13320
client_storage/R2017_10_06/M171006_144441.avi,845312,439040,456841,653061,11813
client_storage/R2017_10_06/M171006_144451.avi,877568,640156,671939,728868,41156
client_storage/R2017_10_06/M171006_144510.avi,850944,506888,529833,669041,14602
client_storage/R2017_10_06/M171006_144516.avi,856064,492584,521168,666884,12927
client_storage/R2017_10_06/M171006_144519.avi,876032,509364,534201,689526,14058
client_storage/R2017_10_06/M171006_144522.avi,874496,500424,527667,684430,14208
client_storage/R2017_10_06/M171006_144527.avi,871936,473796,500162,676817,15081
client_storage/R2017_10_06/M171006_144530.avi,878592,463648,488500,679942,13199
client_storage/R2017_10_06/M171006_144539.avi,880640,457944,481402,681191,12764
client_storage/R2017_10_06/M171006_144546.avi,873984,496972,526489,688094,17083
client_storage/R2017_10_06/M171006_144550.avi,868352,516788,546578,687120,15879
client_storage/R2017_10_06/M171006_144552.avi,843776,546980,564288,682444,20605
client_storage/R2017_10_06/M171006_144614.avi,841728,460704,482255,647066,13286
client_storage/R2017_10_06/M171006_144619.avi,839168,451728,471803,644409,12392
client_storage/R2017_10_06/M171006_144621.avi,833536,472756,489291,647944,14148
client_storage/R2017_10_06/M171006_144623.avi,845824,512704,539641,660508,14052
client_storage/R2017_10_06/M171006_144628.avi,875008,489496,514457,684585,13454
client_storage/R2017_10_06/M171006_144634.avi,857088,541452,571710,682094,18689
client_storage/R2017_10_06/M171006_144639.avi,851456,602452,629492,693268,30861
client_storage/R2017_10_06/M171006_144647.avi,802304,471336,495046,631057,15964
client_storage/R2017_10_06/M171006_144650.avi,822784,499172,523742,647574,15283
client_storage/R2017_10_06/M171006_144652.avi,850944,547308,571264,677645,19998
client_storage/R2017_10_06/M171006_144659.avi,866816,520924,543894,684759,17754
client_storage/R2017_10_06/M171006_144748.avi,840192,559636,583987,682145,19210
client_storage/R2017_10_06/M171006_144754.avi,833024,480992,501435,650538,15514
client_storage/R2017_10_06/M171006_144804.avi,872448,591304,615297,713255,24244
client_storage/R2017_10_06/M171006_144812.avi,856576,532400,556122,677255,17762
client_storage/R2017_10_06/M171006_144816.avi,871424,511344,537877,684787,16951
client_storage/R2017_10_06/M171006_144818.avi,862208,539784,560257,688976,18574
client_storage/R2017_10_06/M171006_144820.avi,854528,539040,562816,680138,19831
client_storage/R2017_10_06/M171006_144825.avi,871936,482396,506265,674442,13547
client_storage/R2017_10_06/M171006_144826.avi,857088,527472,548185,683806,17962
client_storage/R2017_10_06/M171006_144831.avi,849920,584220,613852,687209,28796
client_storage/R2017_10_06/M171006_144839.avi,829952,488244,507061,644933,14775
client_storage/R2017_10_06/M171006_144904.avi,863744,530660,555194,681907,15794
client_storage/R2017_10_06/M171006_144906.avi,841216,540880,560637,671399,18614
client_storage/R2017_10_06/M171006_144946.avi,840704,480888,508880,649399,13077
client_storage/R2017_10_06/M171006_144955.avi,858624,526552,556264,671365,16767
client_storage/R2017_10_06/M171006_145007.avi,842752,513752,540214,664694,15453
client_storage/R2017_10_06/M171006_145022.avi,871424,476048,495205,676426,12832
client_storage/R2017_10_06/M171006_145025.avi,849920,505936,527671,673396,13761
client_storage/R2017_10_06/M171006_145032.avi,824320,495652,522259,648863,15118
client_storage/R2017_10_06/M171006_145034.avi,852992,552188,574916,679225,17169
client_storage/R2017_10_06/M171006_145043.avi,875520,510272,535135,688291,16836
client_storage/R2017_10_06/M171006_145046.avi,811520,430312,447430,635832,11822
client_storage/R2017_10_06/M171006_145056.avi,830464,487724,516417,651145,14468
client_storage/R2017_10_06/M171006_145057.avi,866304,540212,561925,690654,19565
client_storage/R2017_10_06/M171006_145113.avi,856576,574408,596427,694442,20426
client_storage/R2017_10_06/M171006_145128.avi,868352,519784,549239,685791,16318
client_storage/R2017_10_06/M171006_145130.avi,831488,578048,606411,677620,29440
client_storage/R2017_10_06/M171006_145140.avi,838656,454652,473194,643818,14152
client_storage/R2017_10_06/M171006_145153.avi,838144,534660,559297,670915,18890
client_storage/R2017_10_06/M171006_145155.avi,856576,544420,563711,686610,19831
client_storage/R2017_10_06/M171006_145207.avi,847360,525876,552410,672870,15643
client_storage/R2017_10_06/M171006_145217.avi,837120,489076,507433,657122,15237
client_storage/R2017_10_06/M171006_145224.avi,820736,470228,488794,648121,14192
client_storage/R2017_10_06/M171006_145306.avi,847872,584904,615088,689287,31492
client_storage/R2017_10_06/M171006_145313.avi,870912,495672,518285,679673,14728
client_storage/R2017_10_06/M171006_145320.avi,870400,494672,519760,672671,14657
client_storage/R2017_10_06/M171006_145330.avi,877056,453200,474876,669431,12940
client_storage/R2017_10_06/M171006_145342.avi,849408,595492,619493,693140,25589
client_storage/R2017_10_06/M171006_145345.avi,851456,533080,565539,670057,23982
client_storage/R2017_10_06/M171006_145400.avi,812544,448084,465671,639605,12098
client_storage/R2017_10_06/M171006_145409.avi,813056,480604,502543,647064,14911
client_storage/R2017_10_06/M171006_145411.avi,819712,489676,515596,649210,13700
client_storage/R2017_10_06/M171006_145415.avi,855552,692820,708509,729635,48586
client_storage/R2017_10_06/M171006_145424.avi,827392,488676,516960,650776,13570
client_storage/R2017_10_06/M171006_145429.avi,872448,481636,506957,679784,16125
