file_name,original_size,lzma,bz2,zlib,wavelets 
..\client_storage\R2017_10_06\M171006_131211.lvm,911707,197524,180780,266788,1363
..\client_storage\R2017_10_06\M171006_131220.lvm,912910,198624,184487,268802,1451
..\client_storage\R2017_10_06\M171006_131246.lvm,913026,197556,183923,265909,1458
..\client_storage\R2017_10_06\M171006_131254.lvm,912698,198704,180592,267814,1463
..\client_storage\R2017_10_06\M171006_131302.lvm,911530,210376,207202,287000,1317
..\client_storage\R2017_10_06\M171006_131320.lvm,911885,194840,180223,262744,1300
..\client_storage\R2017_10_06\M171006_131322.lvm,910127,194964,177484,261822,1275
..\client_storage\R2017_10_06\M171006_131331.lvm,906077,195420,178155,261444,1283
..\client_storage\R2017_10_06\M171006_131333.lvm,913303,207716,200446,279274,1346
..\client_storage\R2017_10_06\M171006_131335.lvm,910913,198368,180338,264009,1122
..\client_storage\R2017_10_06\M171006_131347.lvm,914333,209520,206311,283522,1259
..\client_storage\R2017_10_06\M171006_131349.lvm,916864,211512,206141,285649,1272
..\client_storage\R2017_10_06\M171006_131401.lvm,920359,200572,183746,266834,1210
..\client_storage\R2017_10_06\M171006_131405.lvm,915503,199708,175104,263835,1271
..\client_storage\R2017_10_06\M171006_131408.lvm,918703,201024,184164,268335,1318
..\client_storage\R2017_10_06\M171006_131412.lvm,917177,201964,183745,268147,1301
..\client_storage\R2017_10_06\M171006_131418.lvm,913113,199428,176883,265188,1256
..\client_storage\R2017_10_06\M171006_131422.lvm,912780,199476,179439,268717,1313
..\client_storage\R2017_10_06\M171006_131426.lvm,916706,201416,183426,268688,1259
..\client_storage\R2017_10_06\M171006_131429.lvm,921116,202208,186956,269638,1305
..\client_storage\R2017_10_06\M171006_131436.lvm,921923,200892,190830,274225,1326
..\client_storage\R2017_10_06\M171006_131440.lvm,924778,199728,193487,274030,1409
..\client_storage\R2017_10_06\M171006_131442.lvm,924353,197768,176949,268412,1395
..\client_storage\R2017_10_06\M171006_131444.lvm,927992,199448,182963,269342,1320
..\client_storage\R2017_10_06\M171006_131447.lvm,925957,202992,180871,270234,1279
..\client_storage\R2017_10_06\M171006_131452.lvm,932419,198496,176992,268798,1255
..\client_storage\R2017_10_06\M171006_131500.lvm,934667,201556,183745,266978,1175
..\client_storage\R2017_10_06\M171006_131507.lvm,930013,198072,175566,262513,1106
..\client_storage\R2017_10_06\M171006_131514.lvm,925674,196668,171188,260955,1076
..\client_storage\R2017_10_06\M171006_131516.lvm,925399,197088,170887,260253,1045
..\client_storage\R2017_10_06\M171006_131524.lvm,920137,197176,170932,259125,986
..\client_storage\R2017_10_06\M171006_131530.lvm,913234,198668,170445,262742,1085
..\client_storage\R2017_10_06\M171006_131546.lvm,912447,198516,182132,266807,1262
..\client_storage\R2017_10_06\M171006_131553.lvm,910551,198768,175751,263766,1106
..\client_storage\R2017_10_06\M171006_131601.lvm,913043,200324,186509,269804,1179
..\client_storage\R2017_10_06\M171006_131604.lvm,921675,202456,184613,267893,1171
..\client_storage\R2017_10_06\M171006_131617.lvm,916105,210408,201630,285313,1216
..\client_storage\R2017_10_06\M171006_131635.lvm,913139,197724,180664,267369,1165
..\client_storage\R2017_10_06\M171006_131640.lvm,916966,199400,177560,265108,1260
..\client_storage\R2017_10_06\M171006_131642.lvm,918634,200916,181952,266434,1154
..\client_storage\R2017_10_06\M171006_131644.lvm,933777,206296,195074,274342,1220
..\client_storage\R2017_10_06\M171006_131646.lvm,936746,195116,178613,261171,1381
..\client_storage\R2017_10_06\M171006_131648.lvm,936647,196424,169101,256287,1315
..\client_storage\R2017_10_06\M171006_131653.lvm,936954,193956,181479,262621,1376
..\client_storage\R2017_10_06\M171006_131656.lvm,934987,200232,176676,262674,1169
..\client_storage\R2017_10_06\M171006_131659.lvm,934413,198628,177539,262541,1140
..\client_storage\R2017_10_06\M171006_131709.lvm,932869,198208,180396,263258,1070
..\client_storage\R2017_10_06\M171006_131715.lvm,927290,199540,176876,263227,1041
..\client_storage\R2017_10_06\M171006_131725.lvm,917351,211444,209767,288491,1209
..\client_storage\R2017_10_06\M171006_131727.lvm,915870,201240,187083,269468,1156
..\client_storage\R2017_10_06\M171006_131734.lvm,912315,199856,181371,266557,1127
..\client_storage\R2017_10_06\M171006_131737.lvm,917851,199332,178156,266027,1063
..\client_storage\R2017_10_06\M171006_131746.lvm,915052,202720,185412,272896,1138
..\client_storage\R2017_10_06\M171006_131801.lvm,911269,199824,175712,265234,1090
..\client_storage\R2017_10_06\M171006_131818.lvm,910811,198308,172463,262536,1159
..\client_storage\R2017_10_06\M171006_131820.lvm,918014,201060,182987,271384,1240
..\client_storage\R2017_10_06\M171006_131827.lvm,922139,214132,217761,297893,1360
..\client_storage\R2017_10_06\M171006_131836.lvm,924340,198720,177752,266659,1310
..\client_storage\R2017_10_06\M171006_131853.lvm,920044,206428,189732,275432,1170
..\client_storage\R2017_10_06\M171006_131906.lvm,912698,199452,183647,265501,1242
..\client_storage\R2017_10_06\M171006_131956.lvm,906319,196104,181299,259244,1258
..\client_storage\R2017_10_06\M171006_131959.lvm,907725,206352,205051,282324,1319
..\client_storage\R2017_10_06\M171006_132000.lvm,905299,195660,177555,262416,1210
..\client_storage\R2017_10_06\M171006_132004.lvm,916673,201416,190080,268347,1180
..\client_storage\R2017_10_06\M171006_132011.lvm,915898,197488,174595,260468,990
..\client_storage\R2017_10_06\M171006_132013.lvm,928891,200068,176852,264141,961
..\client_storage\R2017_10_06\M171006_132019.lvm,926573,199056,172842,262590,980
..\client_storage\R2017_10_06\M171006_132022.lvm,933097,197820,179739,263191,1015
..\client_storage\R2017_10_06\M171006_132028.lvm,926693,202356,179583,268185,1076
..\client_storage\R2017_10_06\M171006_132043.lvm,932312,199556,174995,260414,1093
..\client_storage\R2017_10_06\M171006_132047.lvm,928567,212992,209686,290005,1290
..\client_storage\R2017_10_06\M171006_132131.lvm,920178,203636,190642,273883,1110
..\client_storage\R2017_10_06\M171006_132134.lvm,923978,200876,185863,271353,1133
..\client_storage\R2017_10_06\M171006_132139.lvm,925552,197528,185691,270516,1133
..\client_storage\R2017_10_06\M171006_132142.lvm,924560,198820,177986,265027,1084
..\client_storage\R2017_10_06\M171006_132149.lvm,923504,199568,183299,269282,1256
..\client_storage\R2017_10_06\M171006_132152.lvm,923167,197196,174091,268108,1294
..\client_storage\R2017_10_06\M171006_132200.lvm,924059,207284,199468,286977,1262
..\client_storage\R2017_10_06\M171006_132206.lvm,932500,202408,184315,269291,1151
..\client_storage\R2017_10_06\M171006_132213.lvm,930561,199896,177198,265616,1126
..\client_storage\R2017_10_06\M171006_132217.lvm,934875,198172,178836,262023,1117
..\client_storage\R2017_10_06\M171006_132223.lvm,935790,199092,179713,264266,1231
..\client_storage\R2017_10_06\M171006_132225.lvm,925219,210876,207801,288121,1215
..\client_storage\R2017_10_06\M171006_132229.lvm,923040,198456,175250,265132,1052
..\client_storage\R2017_10_06\M171006_132235.lvm,923384,202716,186088,268040,1089
..\client_storage\R2017_10_06\M171006_132238.lvm,920856,207964,196844,281160,1233
..\client_storage\R2017_10_06\M171006_132240.lvm,920678,201236,181241,272857,1260
..\client_storage\R2017_10_06\M171006_132251.lvm,919161,202860,191871,274772,1264
..\client_storage\R2017_10_06\M171006_132300.lvm,923698,201620,188046,275076,1196
..\client_storage\R2017_10_06\M171006_132320.lvm,917977,214392,208897,291119,1231
..\client_storage\R2017_10_06\M171006_132357.lvm,926340,207804,197623,281996,1129
..\client_storage\R2017_10_06\M171006_132401.lvm,927075,200264,183398,270205,1152
..\client_storage\R2017_10_06\M171006_132411.lvm,931033,206908,206462,282969,1198
..\client_storage\R2017_10_06\M171006_132420.lvm,923862,204796,188807,273784,1038
..\client_storage\R2017_10_06\M171006_132429.lvm,913219,204876,189109,277786,1162
..\client_storage\R2017_10_06\M171006_132432.lvm,914861,198420,175309,269817,1245
..\client_storage\R2017_10_06\M171006_132439.lvm,912321,198548,179433,267963,1196
..\client_storage\R2017_10_06\M171006_132455.lvm,910594,198916,176831,266257,1160
..\client_storage\R2017_10_06\M171006_132509.lvm,920272,214760,205183,291685,1311
..\client_storage\R2017_10_06\M171006_132525.lvm,912835,199072,180744,267636,865
..\client_storage\R2017_10_06\M171006_132532.lvm,910836,197652,177277,262604,913
..\client_storage\R2017_10_06\M171006_132537.lvm,912002,197928,179300,264660,981
..\client_storage\R2017_10_06\M171006_132540.lvm,918318,200428,178207,263821,1047
..\client_storage\R2017_10_06\M171006_132601.lvm,913363,197432,175204,262095,1119
..\client_storage\R2017_10_06\M171006_132627.lvm,909520,202400,185119,269185,1148
..\client_storage\R2017_10_06\M171006_132635.lvm,905289,194484,176633,258994,1001
..\client_storage\R2017_10_06\M171006_132638.lvm,909108,199240,182805,264716,1002
..\client_storage\R2017_10_06\M171006_132645.lvm,916335,208452,203578,281898,1117
..\client_storage\R2017_10_06\M171006_132658.lvm,913368,200192,182937,268943,1009
..\client_storage\R2017_10_06\M171006_132707.lvm,911341,199952,181574,265877,977
..\client_storage\R2017_10_06\M171006_132722.lvm,913781,211892,209087,288933,1276
..\client_storage\R2017_10_06\M171006_132725.lvm,912495,209644,202180,284416,1302
..\client_storage\R2017_10_06\M171006_132735.lvm,914869,200580,181974,270075,1260
..\client_storage\R2017_10_06\M171006_132744.lvm,912079,196316,170050,265161,1196
..\client_storage\R2017_10_06\M171006_132749.lvm,911599,197832,175894,266706,1174
..\client_storage\R2017_10_06\M171006_132756.lvm,916126,198044,180932,264161,1123
..\client_storage\R2017_10_06\M171006_132804.lvm,919610,198024,177750,263353,1121
..\client_storage\R2017_10_06\M171006_132817.lvm,919765,200496,181299,267284,1253
..\client_storage\R2017_10_06\M171006_132825.lvm,915617,199984,176270,265849,1123
..\client_storage\R2017_10_06\M171006_132843.lvm,918806,217440,220265,299101,1395
..\client_storage\R2017_10_06\M171006_133911.lvm,925525,194852,183147,266152,1280
..\client_storage\R2017_10_06\M171006_133916.lvm,925168,196008,179922,267783,1241
..\client_storage\R2017_10_06\M171006_133923.lvm,921463,198308,180395,264874,1200
..\client_storage\R2017_10_06\M171006_133936.lvm,924031,192392,178798,259754,1180
..\client_storage\R2017_10_06\M171006_133938.lvm,924284,193692,180642,264662,1287
..\client_storage\R2017_10_06\M171006_133955.lvm,923850,182832,148981,242813,1219
..\client_storage\R2017_10_06\M171006_134000.lvm,923887,184348,148707,245216,1195
..\client_storage\R2017_10_06\M171006_134007.lvm,924854,196916,191924,269676,1310
..\client_storage\R2017_10_06\M171006_134021.lvm,924628,188208,171113,254818,1198
..\client_storage\R2017_10_06\M171006_134023.lvm,925001,192060,179033,259690,1341
..\client_storage\R2017_10_06\M171006_134026.lvm,926491,202612,202313,279213,1395
..\client_storage\R2017_10_06\M171006_134031.lvm,919799,198376,174826,261934,1057
..\client_storage\R2017_10_06\M171006_134038.lvm,920978,197332,176240,263169,1135
..\client_storage\R2017_10_06\M171006_134049.lvm,923688,196020,178850,262949,1167
..\client_storage\R2017_10_06\M171006_134051.lvm,924775,194548,178629,264689,1210
..\client_storage\R2017_10_06\M171006_134054.lvm,923021,201480,181277,267120,1174
..\client_storage\R2017_10_06\M171006_134111.lvm,915855,197612,175722,261753,1175
..\client_storage\R2017_10_06\M171006_134113.lvm,922545,195100,185787,263474,1207
..\client_storage\R2017_10_06\M171006_134114.lvm,925426,195348,189021,264574,1337
..\client_storage\R2017_10_06\M171006_134123.lvm,925512,195128,186239,264138,1421
..\client_storage\R2017_10_06\M171006_134127.lvm,924681,191272,178712,263421,1315
..\client_storage\R2017_10_06\M171006_134148.lvm,921438,196504,177123,261278,1124
..\client_storage\R2017_10_06\M171006_134153.lvm,919450,199404,183220,264739,1116
..\client_storage\R2017_10_06\M171006_134156.lvm,913884,198044,172196,260356,1119
..\client_storage\R2017_10_06\M171006_134204.lvm,916872,199268,179778,264817,1173
..\client_storage\R2017_10_06\M171006_134205.lvm,921311,197816,186007,265562,1137
..\client_storage\R2017_10_06\M171006_134216.lvm,919000,213596,212711,292232,1275
..\client_storage\R2017_10_06\M171006_134220.lvm,918373,200884,176650,264637,1174
..\client_storage\R2017_10_06\M171006_134231.lvm,909707,197456,180659,264608,1132
..\client_storage\R2017_10_06\M171006_134246.lvm,908032,196024,172227,258568,1108
..\client_storage\R2017_10_06\M171006_134258.lvm,906202,200632,185991,268346,1165
..\client_storage\R2017_10_06\M171006_134301.lvm,907525,196992,184181,264524,1159
..\client_storage\R2017_10_06\M171006_134328.lvm,907001,192948,170758,255393,1214
..\client_storage\R2017_10_06\M171006_134331.lvm,908501,196208,179536,260166,1198
..\client_storage\R2017_10_06\M171006_134340.lvm,918609,211000,207947,284660,1220
..\client_storage\R2017_10_06\M171006_134417.lvm,915673,198884,179197,265515,1144
..\client_storage\R2017_10_06\M171006_134423.lvm,918985,198228,180029,265099,974
..\client_storage\R2017_10_06\M171006_134425.lvm,923365,195092,179643,264865,975
..\client_storage\R2017_10_06\M171006_134428.lvm,925659,193432,184395,267653,1156
..\client_storage\R2017_10_06\M171006_134430.lvm,927902,197836,184343,271646,1132
..\client_storage\R2017_10_06\M171006_134431.lvm,928793,198932,175863,267151,1044
..\client_storage\R2017_10_06\M171006_134434.lvm,932513,200416,181174,269551,1061
..\client_storage\R2017_10_06\M171006_134438.lvm,930903,199672,184274,267286,995
..\client_storage\R2017_10_06\M171006_134440.lvm,922991,194840,176974,264116,954
..\client_storage\R2017_10_06\M171006_134445.lvm,921376,197708,175802,264894,980
..\client_storage\R2017_10_06\M171006_134453.lvm,918619,199440,178353,265580,988
..\client_storage\R2017_10_06\M171006_134504.lvm,913985,198960,180984,264773,978
..\client_storage\R2017_10_06\M171006_134510.lvm,911818,195796,173129,256544,1001
..\client_storage\R2017_10_06\M171006_134513.lvm,914672,197704,179367,259824,1054
..\client_storage\R2017_10_06\M171006_134531.lvm,923490,195544,179097,260874,1074
..\client_storage\R2017_10_06\M171006_134539.lvm,920033,206076,194065,275490,1204
..\client_storage\R2017_10_06\M171006_134545.lvm,914034,197124,178319,265670,1086
..\client_storage\R2017_10_06\M171006_134554.lvm,917992,199820,184911,267318,982
..\client_storage\R2017_10_06\M171006_134605.lvm,921057,199720,179854,266705,943
..\client_storage\R2017_10_06\M171006_134608.lvm,914628,201316,181704,268088,1038
..\client_storage\R2017_10_06\M171006_134614.lvm,902027,190224,166535,254427,1079
..\client_storage\R2017_10_06\M171006_134619.lvm,913253,205680,203190,278876,1094
..\client_storage\R2017_10_06\M171006_134623.lvm,919750,200096,181493,267348,1077
..\client_storage\R2017_10_06\M171006_134628.lvm,920685,200804,178537,270700,1228
..\client_storage\R2017_10_06\M171006_134632.lvm,919322,203832,179917,272484,1250
..\client_storage\R2017_10_06\M171006_134634.lvm,918083,202864,184264,274431,1299
..\client_storage\R2017_10_06\M171006_134654.lvm,914889,199660,177847,267732,1260
..\client_storage\R2017_10_06\M171006_134708.lvm,918749,198540,181965,272665,1267
..\client_storage\R2017_10_06\M171006_134722.lvm,916734,199312,182128,272903,1320
..\client_storage\R2017_10_06\M171006_134727.lvm,914425,199308,178146,268666,1254
..\client_storage\R2017_10_06\M171006_134734.lvm,914879,202828,178481,268664,1201
..\client_storage\R2017_10_06\M171006_134749.lvm,917702,200844,180938,271351,1208
..\client_storage\R2017_10_06\M171006_134758.lvm,916225,198976,177690,265985,1000
..\client_storage\R2017_10_06\M171006_134841.lvm,915212,198740,176143,262866,1004
..\client_storage\R2017_10_06\M171006_134843.lvm,918971,197076,177503,266925,989
..\client_storage\R2017_10_06\M171006_134847.lvm,924630,201164,180720,272463,1086
..\client_storage\R2017_10_06\M171006_134856.lvm,928341,198760,181762,267170,923
..\client_storage\R2017_10_06\M171006_134858.lvm,931119,198272,178987,266559,1002
..\client_storage\R2017_10_06\M171006_134901.lvm,929322,197196,181112,268437,934
..\client_storage\R2017_10_06\M171006_134904.lvm,928148,197464,180250,269895,951
..\client_storage\R2017_10_06\M171006_134910.lvm,926333,202144,193359,274799,1023
